y1_y1,y1_y2,y1_y3,y2_y1,y2_y2,y2_y3,y3_y1,y3_y2,y3_y3
1.1259616309882807,0.10866359803379935,0.8497423033508329,0.10866359803379935,0.6455906112629535,0.23498656740902105,0.8497423033508329,0.23498656740902105,1.1542044425875913
0.8721845254791012,-0.2626459334677796,0.06397296689898199,-0.2626459334677796,0.8724009801721991,0.45280415930461365,0.06397296689898199,0.45280415930461365,1.4890102570814827
0.9105505884527164,-0.23160070427217366,0.05185241586480863,-0.23160070427217366,0.51539769823301,0.1308474204203497,0.05185241586480863,0.1308474204203497,0.3051965026802536
0.6866611920630746,-0.09252654603107904,-0.2708130129759843,-0.09252654603107904,0.8476656905679895,0.36554139874346164,-0.2708130129759843,0.36554139874346164,0.6766705055133797
0.5535414049396368,0.5100230947339109,0.5380996072429713,0.5100230947339109,1.2038087096733996,0.964882812513852,0.5380996072429713,0.964882812513852,1.0155760095442403
0.40899389645001905,-0.016322685748186946,0.09299563098293197,-0.016322685748186946,0.3517313541722803,0.10218603806352089,0.09299563098293197,0.10218603806352089,0.20361876558194844
0.18398801871739642,0.07868025845241318,0.11335386951179788,0.07868025845241318,0.2850471896692382,0.22581863940115798,0.11335386951179788,0.22581863940115798,0.3510325300340763
0.4409568902612846,0.28383928107299483,0.36321874609466664,0.28383928107299483,0.49469849466439475,0.3920932054523137,0.36321874609466664,0.3920932054523137,0.5308634521936805
0.21896478830007435,-0.029038710825609916,0.1588070580518224,-0.029038710825609916,0.6290924981216112,-0.09421954724876898,0.1588070580518224,-0.09421954724876898,0.27777082502756906
0.2518785147715983,-0.048437039745737265,0.05666330576023601,-0.048437039745737265,1.634128700746078,0.39953318932955645,0.05666330576023601,0.39953318932955645,0.3417895105277071
0.4478129558385548,0.20755498976815973,0.15258595836194974,0.20755498976815973,0.41765999918699587,0.05986155327579885,0.15258595836194974,0.05986155327579885,0.3662819527034984
0.29710026044238785,0.06003862231419704,0.2530565365906538,0.06003862231419704,0.7522519591644721,0.15231175396616134,0.2530565365906538,0.15231175396616134,0.43788961940601756
0.40948382822582574,0.07692780862124451,0.3478949765904843,0.07692780862124451,0.39129575740381783,0.03422450471307597,0.3478949765904843,0.03422450471307597,0.4273610187246666
1.2877608466065924,1.1425574985667808,0.5174124960771346,1.1425574985667808,1.5890129675155298,0.5830035738732015,0.5174124960771346,0.5830035738732015,0.419946265281538
0.6332488797223622,0.5019444749691999,0.17848378585785402,0.5019444749691999,1.0246053474431915,0.026388015076840497,0.17848378585785402,0.026388015076840497,0.7201095738550951
0.4108630591847511,0.2484414694285766,0.22139545114936424,0.2484414694285766,0.35375864778068195,0.10408684585687067,0.22139545114936424,0.10408684585687067,0.5605138785488781
0.6671812899817026,0.6105954130394342,0.7610796091876499,0.6105954130394342,0.9186202018743904,0.7552881519544394,0.7610796091876499,0.7552881519544394,1.4756410851130388
